StripChart:,Data,
Date:, Tue Feb 14 15:14:22 2023
,
Number of Data Variables =, 13,
Max Number of Data Points =, 100000,
Number of Data Points =, 14918,
Time Interval,         1, to ,    895021,

 ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- ,
Time,Naptha Cut Point - Research Octane Number (Naptha),Diesel Centane Index - Cetane Index (DieselMix),HMI - G8:,HMI - G10:,HMI - G11:,HMI - G13:,HMI - G14:,HMI - G15:,Naptha Cut Point - ASTM D86 (Cut Pt-100.00%-Naptha),Kero Cut Point - ASTM D86 (Cut Pt-0.0%-Kero Product),Kero Cut Point - ASTM D86 (Cut Pt-100.00%-Kero Product),Diesel Cut Point - ASTM D86 (Cut Pt-95.00%-Diesel Product),AGO Cut Point - ASTM D86 (Cut Pt-95.00%-AGO Product),
[seconds],[],[],[],[],[],[],[],[],[C],[C],[C],[C],[C],
      715321,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      715381,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      715441,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      715501,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      715561,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      715621,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      715681,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      715741,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      715801,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      715861,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      715921,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      715981,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      716041,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      716101,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      716161,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      716221,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      716281,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      716341,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      716401,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      716461,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      716521,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      716581,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      716641,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      716701,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      716761,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      716821,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      716881,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      716941,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      717001,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      717061,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      717121,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      717181,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      717241,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      717301,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      717361,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      717421,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      717481,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      717541,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      717601,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      717661,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      717721,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      717781,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      717841,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      717901,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      717961,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      718021,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      718081,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      718141,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      718201,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      718261,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      718321,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      718381,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      718441,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      718501,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      718561,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      718621,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      718681,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      718741,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      718801,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      718861,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      718921,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      718981,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      719041,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      719101,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      719161,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
      719221,     60.3379,      46.462,     23.4297,     11.7936,     25.3563,       49.14,      1.7199,       49.14,     178.733,     168.268,     262.731,     335.243,     388.221,
