StripChart:,HMI,
Date:, Tue Feb 28 23:12:42 2023
,
Number of Data Variables =, 20,
Max Number of Data Points =, 10000,
Number of Data Points =, 2104,
Time Interval,         1, to ,     42061,

 ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- ,
Time,TS-1 - Top Stage Temperature,TS-1 - Stage Temperature (20__TS-1),TS-1 - Stage Temperature (12__TS-1),TS-1 - Stage Temperature (7__TS-1),TIC11300 - PV,FIC10704 - PV,FIC10705 - PV,FIC10706 - PV,FIC10707 - PV,Naptha Cut Point - ASTM D86 (Cut Pt-100.00%-Naptha),Kero Cut Point - ASTM D86 (Cut Pt-0.0%-Kero Product),Kero Cut Point - ASTM D86 (Cut Pt-100.00%-Kero Product),Kero Cut Point - ASTM D93 Flash Pt (Kero Product),Diesel Cut Point - ASTM D86 (Cut Pt-95.00%-Diesel Product),AGO Cut Point - ASTM D86 (Cut Pt-95.00%-AGO Product),MixFeed - Mass Flow,FIC10701 - PV,FIC10702 - PV,FIC10703 - PV,TS-1 - Top Stage Pressure,
[seconds],[C],[C],[C],[C],[C],[kg/h],[kg/h],[kg/h],[kg/h],[C],[C],[C],[C],[C],[C],[kg/h],[kg/h],[kg/h],[kg/h],[kPa],
       19081,     129.864,     223.861,     289.589,     320.698,     359.997,     94729.7,      120096,       50000,       40000,     188.142,     164.839,     274.307,     71.9253,     328.622,     363.886,      235002,     30000.1,     38000.1,     8000.02,     177.567,
       19101,     129.864,     223.861,      289.59,     320.699,     359.997,     94729.5,      120095,       50000,       40000,      188.14,     164.839,     274.307,      71.925,     328.622,     363.886,      235002,     30000.1,     38000.1,     8000.02,     177.567,
       19121,     129.864,     223.861,      289.59,     320.699,     359.997,     94729.3,      120095,       50000,       40000,      188.14,     164.839,     274.307,      71.925,     328.622,     363.886,      235002,     30000.1,     38000.1,     8000.02,     177.567,
       19141,     129.864,     223.861,      289.59,     320.699,     359.997,       94729,      120094,       50000,       40000,      188.14,     164.839,     274.307,      71.925,     328.622,     363.884,      235002,     30000.1,     38000.1,     8000.02,     177.567,
       19161,     129.864,     223.861,      289.59,     320.699,     359.997,     94728.8,      120094,       50000,       40000,     188.139,     164.839,     274.308,     71.9248,     328.622,     363.884,      235002,     30000.1,     38000.1,     8000.02,     177.568,
       19181,     129.864,     223.861,     289.591,     320.699,     359.997,     94728.6,      120093,       50000,       40000,     188.139,     164.839,     274.308,     71.9248,     328.622,     363.884,      235002,     30000.1,     38000.1,     8000.01,     177.568,
       19201,     129.864,     223.861,     289.591,     320.699,     359.997,     94728.4,      120093,       50000,       40000,     188.139,     164.839,     274.308,     71.9248,     328.622,     363.881,      235002,     30000.1,     38000.1,     8000.01,     177.568,
       19221,     129.864,     223.862,     289.591,     320.699,     359.997,     94728.2,      120092,       50000,       40000,     188.138,     164.839,     274.308,     71.9247,     328.622,     363.881,      235002,     30000.1,     38000.1,     8000.01,     177.568,
       19241,     129.864,     223.862,     289.591,     320.699,     359.997,     94727.9,      120092,       50000,       40000,     188.138,     164.839,     274.308,     71.9247,     328.622,     363.881,      235002,     30000.1,     38000.1,     8000.01,     177.568,
       19261,     129.864,     223.862,     289.592,       320.7,     359.997,     94727.7,      120091,       50000,       40000,     188.138,     164.839,     274.308,     71.9247,     328.622,     363.879,      235002,     30000.1,       38000,     8000.01,     177.568,
       19281,     129.864,     223.862,     289.592,       320.7,     359.997,     94727.5,      120091,       50000,       40000,     188.136,      164.84,     274.308,     71.9245,     328.622,     363.879,      235002,     30000.1,       38000,     8000.01,     177.568,
       19301,     129.864,     223.862,     289.592,       320.7,     359.997,     94727.3,      120090,       50000,       40000,     188.136,      164.84,     274.308,     71.9245,     328.622,     363.879,      235002,       30000,       38000,     8000.01,     177.569,
       19321,     129.864,     223.863,     289.592,       320.7,     359.997,     94727.1,      120090,       50000,       40000,     188.136,      164.84,     274.308,     71.9245,     328.622,     363.877,      235002,       30000,       38000,     8000.01,     177.569,
       19341,     129.864,     223.863,     289.593,       320.7,     359.997,     94726.9,      120089,       50000,       40000,     188.135,      164.84,     274.309,     71.9245,     328.622,     363.877,      235002,       30000,       38000,     8000.01,     177.569,
       19361,     129.864,     223.863,     289.593,       320.7,     359.997,     94726.7,      120089,       50000,       40000,     188.135,      164.84,     274.309,     71.9245,     328.622,     363.877,      235002,       30000,       38000,        8000,     177.569,
       19381,     129.864,     223.863,     289.593,     320.701,     359.997,     94726.5,      120088,       50000,       40000,     188.135,      164.84,     274.309,     71.9245,     328.623,     363.875,      235002,       30000,       38000,        8000,     177.569,
       19401,     129.864,     223.863,     289.594,     320.701,     359.997,     94726.3,      120088,       50000,       40000,     188.134,      164.84,     274.309,     71.9245,     328.623,     363.875,      235002,       30000,       38000,        8000,     177.569,
       19421,     129.864,     223.863,     289.594,     320.701,     359.997,     94726.1,      120087,       50000,       40000,     188.134,      164.84,     274.309,     71.9245,     328.623,     363.875,      235002,       30000,       38000,        8000,     177.569,
       19441,     129.864,     223.864,     289.594,     320.701,     359.997,       94726,      120087,       50000,       40000,     188.134,      164.84,     274.309,     71.9245,     328.623,     363.874,      235002,       30000,       38000,        8000,     177.568,
       19461,     129.864,     223.864,     289.594,     320.701,     359.997,     94725.8,      120086,       50000,       40000,     188.133,     164.841,     274.309,     71.9245,     328.623,     363.874,      235002,       30000,       38000,        8000,     177.568,
       19481,     129.864,     223.864,     289.595,     320.701,     359.996,     94725.6,      120086,       50000,       40000,     188.133,     164.841,     274.309,     71.9245,     328.623,     363.874,      235002,       30000,       38000,        8000,     177.568,
       19501,     129.864,     223.864,     289.595,     320.702,     359.996,     94725.4,      120086,       50000,       40000,     188.133,     164.841,     274.309,     71.9245,     328.624,     363.872,      235002,       30000,       38000,        8000,     177.568,
       19521,     129.864,     223.864,     289.595,     320.702,     359.996,     94725.2,      120085,       50000,       40000,     188.131,     164.841,      274.31,     71.9246,     328.624,     363.872,      235002,       30000,       38000,        8000,     177.568,
       19541,     129.864,     223.865,     289.595,     320.702,     359.996,     94725.1,      120085,       50000,       40000,     188.131,     164.841,      274.31,     71.9246,     328.624,     363.872,      235002,       30000,       38000,        8000,     177.568,
       19561,     129.864,     223.865,     289.596,     320.702,     359.996,     94724.9,      120084,       50000,       40000,     188.131,     164.841,      274.31,     71.9246,     328.624,     363.871,      235002,       30000,       38000,     7999.99,     177.568,
       19581,     129.864,     223.865,     289.596,     320.702,     359.996,     94724.8,      120084,       50000,       40000,      188.13,     164.842,      274.31,     71.9247,     328.624,     363.871,      235002,       30000,       38000,     7999.99,     177.568,
       19601,     129.864,     223.865,     289.596,     320.702,     359.996,     94724.6,      120083,       50000,       40000,      188.13,     164.842,      274.31,     71.9247,     328.624,     363.871,      235002,       30000,       38000,     7999.99,     177.567,
       19621,     129.864,     223.865,     289.596,     320.703,     359.996,     94724.4,      120083,       50000,       40000,      188.13,     164.842,      274.31,     71.9247,     328.625,     363.869,      235002,       30000,     37999.9,     7999.99,     177.567,
       19641,     129.864,     223.866,     289.597,     320.703,     359.996,     94724.3,      120082,       50000,       40000,     188.129,     164.842,     274.311,     71.9249,     328.625,     363.869,      235002,       30000,     37999.9,     7999.99,     177.567,
       19661,     129.864,     223.866,     289.597,     320.703,     359.996,     94724.1,      120082,       50000,       40000,     188.129,     164.842,     274.311,     71.9249,     328.625,     363.869,      235002,       30000,     37999.9,     7999.99,     177.567,
       19681,     129.865,     223.866,     289.597,     320.703,     359.996,       94724,      120082,       50000,       40000,     188.129,     164.842,     274.311,     71.9249,     328.626,     363.868,      235002,       30000,     37999.9,     7999.99,     177.566,
       19701,     129.865,     223.866,     289.597,     320.703,     359.996,     94723.9,      120081,       50000,       40000,     188.129,     164.843,     274.311,     71.9251,     328.626,     363.868,      235002,       30000,     37999.9,     7999.99,     177.566,
       19721,     129.865,     223.866,     289.598,     320.704,     359.996,     94723.7,      120081,       50000,       40000,     188.129,     164.843,     274.311,     71.9251,     328.626,     363.868,      235002,     29999.9,     37999.9,     7999.99,     177.566,
       19741,     129.865,     223.867,     289.598,     320.704,     359.996,     94723.6,      120080,       50000,       40000,     188.129,     164.843,     274.311,     71.9251,     328.627,     363.867,      235002,     29999.9,     37999.9,     7999.99,     177.565,
       19761,     129.865,     223.867,     289.598,     320.704,     359.996,     94723.5,      120080,       50000,       40000,     188.128,     164.844,     274.312,     71.9253,     328.627,     363.867,      235002,     29999.9,     37999.9,     7999.99,     177.565,
       19781,     129.865,     223.867,     289.599,     320.704,     359.996,     94723.3,      120080,       50000,       40000,     188.128,     164.844,     274.312,     71.9253,     328.627,     363.867,      235002,     29999.9,     37999.9,     7999.98,     177.565,
       19801,     129.865,     223.867,     289.599,     320.704,     359.996,     94723.2,      120079,       50000,       40000,     188.128,     164.844,     274.312,     71.9253,     328.628,     363.867,      235002,     29999.9,     37999.9,     7999.98,     177.564,
       19821,     129.865,     223.868,     289.599,     320.705,     359.996,     94723.1,      120079,       50000,       40000,     188.127,     164.845,     274.312,     71.9256,     328.628,     363.867,      235002,     29999.9,     37999.9,     7999.98,     177.564,
       19841,     129.865,     223.868,     289.599,     320.705,     359.996,       94723,      120078,       50000,       40000,     188.127,     164.845,     274.312,     71.9256,     328.628,     363.867,      235002,     29999.9,     37999.9,     7999.98,     177.563,
       19861,     129.865,     223.868,       289.6,     320.705,     359.996,     94722.9,      120078,     50000.1,       40000,     188.127,     164.845,     274.312,     71.9256,     328.629,     363.866,      235002,     29999.9,     37999.9,     7999.98,     177.563,
       19881,     129.865,     223.868,       289.6,     320.705,     359.996,     94722.7,      120078,     50000.1,       40000,     188.126,     164.846,     274.313,      71.926,     328.629,     363.866,      235002,     29999.9,     37999.9,     7999.98,     177.562,
       19901,     129.865,     223.869,       289.6,     320.705,     359.996,     94722.6,      120077,     50000.1,       40000,     188.126,     164.846,     274.313,      71.926,     328.629,     363.866,      235002,     29999.9,     37999.9,     7999.98,     177.562,
       19921,     129.865,     223.869,       289.6,     320.706,     359.996,     94722.5,      120077,     50000.1,       40000,     188.126,     164.846,     274.313,      71.926,     328.631,     363.865,      235002,     29999.9,     37999.9,     7999.98,     177.561,
